"date"	"country"	"city"	"killed"	"injured"	"harmed"	"killed_cy"	"injured_cy"	"harmed_cy"	"killed_td"	"injured_td"	"harmed_td"
"2002.04.20"	"India"	"Milan"	3	4	7	604	1644	2248	4112	3205	7317
"2002.04.21"	"Pakistan"	"Karachi"	1	0	1	605	1644	2249	4113	3205	7318
"2002.04.22"	"India"	"Nagam"	2	0	2	607	1644	2251	4115	3205	7320
"2002.04.22"	"India"	"Kashmir"	3	0	3	610	1644	2254	4118	3205	7323
"2002.04.23"	"Bangladesh"	"Chittagong"	1	0	1	611	1644	2255	4119	3205	7324
"2002.04.23"	"India"	"Shopian"	1	3	4	612	1647	2259	4120	3208	7328
"2002.04.24"	"Algeria"	"al-Jeije"	16	0	16	628	1647	2275	4136	3208	7344
"2002.04.25"	"Algeria"	"Mashraat Sava"	4	0	4	632	1647	2279	4140	3208	7348
"2002.04.25"	"India"	"Dharmsal"	2	0	2	634	1647	2281	4142	3208	7350
"2002.04.25"	"Pakistan"	"Lahore"	12	25	37	646	1672	2318	4154	3233	7387
"2002.04.25"	"India"	"Gharat Morh"	1	2	3	647	1674	2321	4155	3235	7390
"2002.04.27"	"Israel"	"Adora"	4	7	11	651	1681	2332	4159	3242	7401
"2002.04.28"	"Indonesia"	"Soya"	12	6	18	663	1687	2350	4171	3248	7419
"2002.04.28"	"Sudan"	"Shoba Karika"	24	23	47	687	1710	2397	4195	3271	7466
"2002.04.29"	"India"	"Sangarwani Keller"	1	0	1	688	1710	2398	4196	3271	7467
"2002.05.01"	"Bangladesh"	"Natore"	1	25	26	689	1735	2424	4197	3296	7493
"2002.05.01"	"Pakistan"	"Karachi"	0	20	20	689	1755	2444	4197	3316	7513
"2002.05.01"	"Pakistan"	"Muzaffarabad"	1	4	5	690	1759	2449	4198	3320	7518
"2002.05.02"	"India"	"Athwatoo"	1	0	1	691	1759	2450	4199	3320	7519
"2002.05.02"	"Pakistan"	"Karachi"	1	4	5	692	1763	2455	4200	3324	7524
"2002.05.02"	"Algeria"	"Kasar Shalala"	20	5	25	712	1768	2480	4220	3329	7549
"2002.05.02"	"Algeria"	"Sedi Khaled"	11	0	11	723	1768	2491	4231	3329	7560
"2002.05.03"	"India"	"Bandipore"	3	0	3	726	1768	2494	4234	3329	7563
"2002.05.04"	"India"	"Madiyani"	5	0	5	731	1768	2499	4239	3329	7568
"2002.05.05"	"Pakistan"	"Karachi"	1	0	1	732	1768	2500	4240	3329	7569
"2002.05.05"	"India"	"Kashmir"	2	0	2	734	1768	2502	4242	3329	7571
"2002.05.05"	"Pakistan"	"Karachi"	1	0	1	735	1768	2503	4243	3329	7572
"2002.05.06"	"Pakistan"	"Karachi"	3	0	3	738	1768	2506	4246	3329	7575
"2002.05.07"	"Pakistan"	"Karachi"	1	0	1	739	1768	2507	4247	3329	7576
"2002.05.07"	"Pakistan"	"Lahore"	3	0	3	742	1768	2510	4250	3329	7579
"2002.05.07"	"Israel"	"Rishon Lezion"	15	55	70	757	1823	2580	4265	3384	7649
"2002.05.08"	"Pakistan"	"Karachi"	16	34	50	773	1857	2630	4281	3418	7699
"2002.05.08"	"India"	"Morha Bagla"	1	0	1	774	1857	2631	4282	3418	7700
"2002.05.09"	"India"	"Dalwa"	1	1	2	775	1858	2633	4283	3419	7702
"2002.05.09"	"Pakistan"	"Rawalpindi"	2	1	3	777	1859	2636	4285	3420	7705
"2002.05.09"	"Dagestan"	"Kaspiisk"	45	170	215	822	2029	2851	4330	3590	7920
"2002.05.10"	"India"	"Nandipora-Beerwah"	2	0	2	824	2029	2853	4332	3590	7922
"2002.05.10"	"India"	"Kither"	1	1	2	825	2030	2855	4333	3591	7924
"2002.05.12"	"India"	"Butshungni-Winder"	2	2	4	827	2032	2859	4335	3593	7928
"2002.05.13"	"India"	"Sarawa"	1	0	1	828	2032	2860	4336	3593	7929
"2002.05.14"	"India"	"Kaluchak"	36	48	84	864	2080	2944	4372	3641	8013
"2002.05.14"	"Algeria"	"Tazmalt"	7	5	12	871	2085	2956	4379	3646	8025
"2002.05.14"	"Algeria"	"Baraqi"	5	0	5	876	2085	2961	4384	3646	8030
"2002.05.16"	"Indonesia"	"Tamonjeka"	2	0	2	878	2085	2963	4386	3646	8032
"2002.05.17"	"India"	"Jammu"	2	16	18	880	2101	2981	4388	3662	8050
"2002.05.17"	"India"	"Bonkoot"	1	1	2	881	2102	2983	4389	3663	8052
"2002.05.19"	"Israel"	"Netanya"	3	59	62	884	2161	3045	4392	3722	8114
"2002.05.19"	"India"	"Chasana"	4	7	11	888	2168	3056	4396	3729	8125
"2002.05.21"	"Pakistan"	"Karachi"	1	12	13	889	2180	3069	4397	3741	8138
"2002.05.22"	"Pakistan"	"Gulistan-e-Mustafa"	1	0	1	890	2180	3070	4398	3741	8139
"2002.05.22"	"India"	"Kashmir"	5	3	8	895	2183	3078	4403	3744	8147
"2002.05.22"	"Israel"	"Rishon Lezion"	2	40	42	897	2223	3120	4405	3784	8189
"2002.05.23"	"India"	"Kashmir"	2	10	12	899	2233	3132	4407	3794	8201
"2002.05.24"	"India"	"Kupwara"	2	0	2	901	2233	3134	4409	3794	8203
"2002.05.25"	"Indonesia"	"Saparua"	5	11	16	906	2244	3150	4414	3805	8219
"2002.05.25"	"India"	"Shopian"	9	0	9	915	2244	3159	4423	3805	8228
"2002.05.27"	"Israel"	"Petah Tikva"	2	37	39	917	2281	3198	4425	3842	8267
"2002.05.27"	"USA"	"Denton"	1	0	1	918	2281	3199	4426	3842	8268
"2002.05.28"	"India"	"Sharat Shopian"	2	0	2	920	2281	3201	4428	3842	8270
"2002.05.28"	"Israel"	"Itamar"	3	2	5	923	2283	3206	4431	3844	8275
"2002.05.30"	"India"	"Doda"	3	3	6	926	2286	3212	4434	3847	8281
"2002.05.30"	"India"	"Thuru"	2	0	2	928	2286	3214	4436	3847	8283
"2002.05.30"	"India"	"Thanna Mandi"	2	1	3	930	2287	3217	4438	3848	8286
"2002.05.30"	"Pakistan"	"Karachi"	1	0	1	931	2287	3218	4439	3848	8287
"2002.05.31"	"India"	"Srinagar"	0	14	14	931	2301	3232	4439	3862	8301
"2002.05.31"	"India"	"Gonikhan"	1	16	17	932	2317	3249	4440	3878	8318
"2002.06.01"	"India"	"Anantnag"	0	18	18	932	2335	3267	4440	3896	8336
"2002.06.02"	"India"	"Kashmir"	2	0	2	934	2335	3269	4442	3896	8338
"2002.06.02"	"Philippines"	"Jolo"	1	2	3	935	2337	3272	4443	3898	8341
"2002.06.02"	"England"	"Orpington"	1	0	1	936	2337	3273	4444	3898	8342
"2002.06.03"	"India"	"Dureja"	1	0	1	937	2337	3274	4445	3898	8343
"2002.06.05"	"Israel"	"Afula"	17	38	55	954	2375	3329	4462	3936	8398
"2002.06.05"	"Indonesia"	"Tentena"	4	17	21	958	2392	3350	4466	3953	8419
"2002.06.05"	"India"	"Kashmir"	3	0	3	961	2392	3353	4469	3953	8422
"2002.06.05"	"India"	"Bangalore"	2	0	2	963	2392	3355	4471	3953	8424
"2002.06.06"	"Nigeria"	"Katsina"	1	0	1	964	2392	3356	4472	3953	8425
"2002.06.06"	"Afghanistan"	"Kabul"	2	0	2	966	2392	3358	4474	3953	8427
"2002.06.08"	"India"	"Mahore"	4	0	4	970	2392	3362	4478	3953	8431
"2002.06.08"	"India"	"Sultan Pathri"	3	0	3	973	2392	3365	4481	3953	8434
"2002.06.09"	"Pakistan"	"Mashkey"	2	0	2	975	2392	3367	4483	3953	8436
"2002.06.09"	"India"	"Poonch"	1	0	1	976	2392	3368	4484	3953	8437
"2002.06.09"	"India"	"Berneli"	4	0	4	980	2392	3372	4488	3953	8441
"2002.06.09"	"Indonesia"	"Kayamanya"	1	0	1	981	2392	3373	4489	3953	8442
"2002.06.10"	"India"	"Kashmir"	3	0	3	984	2392	3376	4492	3953	8445
"2002.06.10"	"India"	"Gambhir Mugalan"	1	0	1	985	2392	3377	4493	3953	8446
"2002.06.10"	"Afghanistan"	"Kabul"	1	0	1	986	2392	3378	4494	3953	8447
"2002.06.11"	"Algeria"	"al-Medya"	12	9	21	998	2401	3399	4506	3962	8468
"2002.06.11"	"India"	"Surankote"	2	0	2	1000	2401	3401	4508	3962	8470
"2002.06.11"	"Pakistan"	"Lahore"	1	0	1	1001	2401	3402	4509	3962	8471
"2002.06.13"	"India"	"Dharam Chowki"	2	0	2	1003	2401	3404	4511	3962	8473
"2002.06.14"	"Pakistan"	"Karachi"	10	51	61	1013	2452	3465	4521	4013	8534
"2002.06.15"	"India"	"Bindra"	3	1	4	1016	2453	3469	4524	4014	8538
"2002.06.15"	"Pakistan"	"Faisalabad"	0	1	1	1016	2454	3470	4524	4015	8539
"2002.06.16"	"India"	"Balmakote"	5	3	8	1021	2457	3478	4529	4018	8547
"2002.06.17"	"Pakistan"	"Multan"	3	0	3	1024	2457	3481	4532	4018	8550
"2002.06.18"	"India"	"Branwar"	2	0	2	1026	2457	3483	4534	4018	8552
"2002.06.18"	"Israel"	"Jerusalem"	19	50	69	1045	2507	3552	4553	4068	8621
"2002.06.19"	"Israel"	"Jerusalem"	7	35	42	1052	2542	3594	4560	4103	8663
"2002.06.19"	"India"	"Khanyar"	1	0	1	1053	2542	3595	4561	4103	8664
"2002.06.20"	"Israel"	"Itamar"	4	4	8	1057	2546	3603	4565	4107	8672
"2002.06.21"	"India"	"Kashmir"	2	0	2	1059	2546	3605	4567	4107	8674
"2002.06.26"	"India"	"Chak Rishipora"	2	0	2	1061	2546	3607	4569	4107	8676
"2002.06.27"	"Algeria"	"Bou Ismail"	2	0	2	1063	2546	3609	4571	4107	8678
"2002.06.27"	"Pakistan"	"Kachi Abadi"	1	2	3	1064	2548	3612	4572	4109	8681
"2002.06.27"	"India"	"Gurwatan Bahak"	5	0	5	1069	2548	3617	4577	4109	8686
"2002.06.27"	"India"	"Lal Chowk"	1	37	38	1070	2585	3655	4578	4146	8724
"2002.06.27"	"Pakistan"	"Multan"	1	0	1	1071	2585	3656	4579	4146	8725
"2002.06.28"	"India"	"Kakran-Kulgam"	1	0	1	1072	2585	3657	4580	4146	8726
"2002.06.28"	"Algeria"	"Algiers"	13	0	13	1085	2585	3670	4593	4146	8739
"2002.06.29"	"India"	"Basuni"	3	0	3	1088	2585	3673	4596	4146	8742
"2002.06.30"	"India"	"Gadyari"	1	0	1	1089	2585	3674	4597	4146	8743
"2002.07.01"	"India"	"Kashmir"	3	0	3	1092	2585	3677	4600	4146	8746
"2002.07.02"	"India"	"Singhpura Chatru"	1	0	1	1093	2585	3678	4601	4146	8747
"2002.07.03"	"Pakistan"	"Kohat"	2	2	4	1095	2587	3682	4603	4148	8751
"2002.07.03"	"Indonesia"	"Landangan"	1	0	1	1096	2587	3683	4604	4148	8752
"2002.07.04"	"India"	"Kashmir"	2	0	2	1098	2587	3685	4606	4148	8754
"2002.07.04"	"USA"	"Los Angeles"	2	0	2	1100	2587	3687	4608	4148	8756
"2002.07.05"	"Algeria"	"al-Arbaa"	49	17	66	1149	2604	3753	4657	4165	8822
"2002.07.05"	"India"	"Gandoh"	3	1	4	1152	2605	3757	4660	4166	8826
"2002.07.05"	"India"	"Khansaheb"	0	16	16	1152	2621	3773	4660	4182	8842
"2002.07.07"	"India"	"Kasblari"	1	0	1	1153	2621	3774	4661	4182	8843
"2002.07.07"	"India"	"Handwara"	1	0	1	1154	2621	3775	4662	4182	8844
"2002.07.07"	"Philippines"	"Unknown"	2	1	3	1156	2622	3778	4664	4183	8847
"2002.07.07"	"Algeria"	"Algiers"	6	0	6	1162	2622	3784	4670	4183	8853
"2002.07.07"	"Indonesia"	"Wayura"	1	0	1	1163	2622	3785	4671	4183	8854
"2002.07.10"	"India"	"Surankote"	1	0	1	1164	2622	3786	4672	4183	8855
"2002.07.11"	"India"	"Ghat Palhalan"	2	1	3	1166	2623	3789	4674	4184	8858
"2002.07.11"	"India"	"Warpora"	1	0	1	1167	2623	3790	4675	4184	8859
"2002.07.12"	"Indonesia"	"Kawua"	1	4	5	1168	2627	3795	4676	4188	8864
"2002.07.13"	"India"	"Khrew"	1	0	1	1169	2627	3796	4677	4188	8865
"2002.07.13"	"Algeria"	"Algiers"	10	0	10	1179	2627	3806	4687	4188	8875
"2002.07.13"	"Pakistan"	"Mansehra"	0	12	12	1179	2639	3818	4687	4200	8887
"2002.07.13"	"India"	"Jammu"	28	30	58	1207	2669	3876	4715	4230	8945
"2002.07.14"	"India"	"Rajdhani"	1	0	1	1208	2669	3877	4716	4230	8946
"2002.07.15"	"India"	"Sambora"	1	0	1	1209	2669	3878	4717	4230	8947
"2002.07.16"	"Algeria"	"Wilad Alal"	7	0	7	1216	2669	3885	4724	4230	8954
"2002.07.16"	"India"	"Sarna"	1	0	1	1217	2669	3886	4725	4230	8955
"2002.07.17"	"India"	"Aishmuqam"	3	9	12	1220	2678	3898	4728	4239	8967
"2002.07.17"	"India"	"Kashmir"	3	0	3	1223	2678	3901	4731	4239	8970
"2002.07.17"	"India"	"Bonkoot"	3	3	6	1226	2681	3907	4734	4242	8976
"2002.07.17"	"Israel"	"Emmanuel"	7	26	33	1233	2707	3940	4741	4268	9009
"2002.07.17"	"Israel"	"Tel Aviv"	3	40	43	1236	2747	3983	4744	4308	9052
"2002.07.19"	"Indonesia"	"Poso"	2	0	2	1238	2747	3985	4746	4308	9054
"2002.07.20"	"India"	"Hill Tak"	3	0	3	1241	2747	3988	4749	4308	9057
"2002.07.21"	"India"	"Wali-Dok"	1	0	1	1242	2747	3989	4750	4308	9058
"2002.07.22"	"Indonesia"	"Mayoa"	0	3	3	1242	2750	3992	4750	4311	9061
"2002.07.23"	"India"	"Halla"	3	0	3	1245	2750	3995	4753	4311	9064
"2002.07.23"	"India"	"Rajouri"	1	27	28	1246	2777	4023	4754	4338	9092
"2002.07.24"	"India"	"Anantnag"	0	20	20	1246	2797	4043	4754	4358	9112
"2002.07.24"	"India"	"Chanser"	2	0	2	1248	2797	4045	4756	4358	9114
"2002.07.25"	"India"	"Batmaloo"	1	23	24	1249	2820	4069	4757	4381	9138
"2002.07.26"	"India"	"Budgam"	3	0	3	1252	2820	4072	4760	4381	9141
"2002.07.26"	"Israel"	"Hebron"	4	3	7	1256	2823	4079	4764	4384	9148
"2002.07.27"	"India"	"Badgam"	4	3	7	1260	2826	4086	4768	4387	9155
"2002.07.28"	"India"	"Thanna Mandi"	1	1	2	1261	2827	4088	4769	4388	9157
"2002.07.28"	"India"	"Surankote"	1	0	1	1262	2827	4089	4770	4388	9158
"2002.07.29"	"India"	"Mangota"	1	4	5	1263	2831	4094	4771	4392	9163
"2002.07.29"	"India"	"Rajpura"	0	15	15	1263	2846	4109	4771	4407	9178
"2002.07.30"	"Israel"	"Jerusalem"	0	7	7	1263	2853	4116	4771	4414	9185
"2002.07.30"	"India"	"Anantnag"	2	5	7	1265	2858	4123	4773	4419	9192
"2002.07.30"	"India"	"Kashmir"	3	0	3	1268	2858	4126	4776	4419	9195
"2002.07.31"	"India"	"Tral"	3	2	5	1271	2860	4131	4779	4421	9200
"2002.07.31"	"India"	"Shahdara Sharief"	1	0	1	1272	2860	4132	4780	4421	9201
"2002.07.31"	"Israel"	"Jerusalem"	9	90	99	1281	2950	4231	4789	4511	9300
"2002.08.01"	"India"	"Raika"	2	1	3	1283	2951	4234	4791	4512	9303
"2002.08.02"	"India"	"Ichhgooza"	1	0	1	1284	2951	4235	4792	4512	9304
"2002.08.03"	"India"	"Kashmir"	2	0	2	1286	2951	4237	4794	4512	9306
"2002.08.03"	"Israel"	"Jerusalem"	1	2	3	1287	2953	4240	4795	4514	9309
"2002.08.04"	"Israel"	"Meron Junction"	8	50	58	1295	3003	4298	4803	4564	9367
"2002.08.04"	"India"	"Morha Badana"	1	0	1	1296	3003	4299	4804	4564	9368
"2002.08.04"	"Indonesia"	"Matako"	0	8	8	1296	3011	4307	4804	4572	9376
"2002.08.05"	"Pakistan"	"Jhika Gali"	6	4	10	1302	3015	4317	4810	4576	9386
"2002.08.06"	"India"	"Pahalgam"	9	32	41	1311	3047	4358	4819	4608	9427
"2002.08.06"	"India"	"Rajouri"	0	12	12	1311	3059	4370	4819	4620	9439
"2002.08.06"	"India"	"Handwara"	9	3	12	1320	3062	4382	4828	4623	9451
"2002.08.06"	"India"	"Nar"	2	0	2	1322	3062	4384	4830	4623	9453
"2002.08.07"	"India"	"Surankote"	3	0	3	1325	3062	4387	4833	4623	9456
"2002.08.07"	"Indonesia"	"Tentena"	1	4	5	1326	3066	4392	4834	4627	9461
"2002.08.08"	"Algeria"	"Algiers"	6	1	7	1332	3067	4399	4840	4628	9468
"2002.08.08"	"India"	"Patrara"	4	0	4	1336	3067	4403	4844	4628	9472
"2002.08.08"	"India"	"Bijbehara"	0	15	15	1336	3082	4418	4844	4643	9487
"2002.08.09"	"Indonesia"	"Malei"	2	0	2	1338	3082	4420	4846	4643	9489
"2002.08.09"	"Pakistan"	"Taxila"	3	24	27	1341	3106	4447	4849	4667	9516
"2002.08.10"	"Philippines"	"Unknown"	2	4	6	1343	3110	4453	4851	4671	9522
"2002.08.11"	"India"	"Sarawa"	3	0	3	1346	3110	4456	4854	4671	9525
"2002.08.11"	"Indonesia"	"Kayamanya"	5	0	5	1351	3110	4461	4859	4671	9530
"2002.08.13"	"India"	"Kulgam"	1	21	22	1352	3131	4483	4860	4692	9552
"2002.08.15"	"Algeria"	"Harshoun"	26	0	26	1378	3131	4509	4886	4692	9578
"2002.08.15"	"Indonesia"	"Manyomba"	1	3	4	1379	3134	4513	4887	4695	9582
"2002.08.15"	"Iraq"	"Baghdad"	1	0	1	1380	3134	4514	4888	4695	9583
"2002.08.16"	"India"	"Fatehpur"	1	0	1	1381	3134	4515	4889	4695	9584
"2002.08.18"	"India"	"Bana"	2	0	2	1383	3134	4517	4891	4695	9586
"2002.08.18"	"India"	"Bhat Pura"	1	0	1	1384	3134	4518	4892	4695	9587
"2002.08.18"	"Pakistan"	"Skardu"	1	3	4	1385	3137	4522	4893	4698	9591
"2002.08.20"	"India"	"Gund"	0	1	1	1385	3138	4523	4893	4699	9592
"2002.08.22"	"India"	"Gorihakhar"	2	0	2	1387	3138	4525	4895	4699	9594
"2002.08.22"	"India"	"Lassana"	2	2	4	1389	3140	4529	4897	4701	9598
"2002.08.23"	"India"	"Srinagar"	2	0	2	1391	3140	4531	4899	4701	9600
"2002.08.23"	"India"	"Rajouri"	4	19	23	1395	3159	4554	4903	4720	9623
"2002.08.23"	"India"	"Thanna Mandi"	10	0	10	1405	3159	4564	4913	4720	9633
"2002.08.25"	"India"	"Surankote"	4	1	5	1409	3160	4569	4917	4721	9638
"2002.08.25"	"India"	"Reka Chowk"	0	12	12	1409	3172	4581	4917	4733	9650
"2002.08.26"	"India"	"Kashmir"	4	1	5	1413	3173	4586	4921	4734	9655
"2002.08.30"	"India"	"Kashmir"	5	2	7	1418	3175	4593	4926	4736	9662
"2002.08.31"	"Indonesia"	"Irian Jaya"	3	12	15	1421	3187	4608	4929	4748	9677
"2002.08.31"	"India"	"Maalbani"	3	0	3	1424	3187	4611	4932	4748	9680
"2002.08.31"	"India"	"Raie Kashte"	1	0	1	1425	3187	4612	4933	4748	9681
"2002.09.01"	"India"	"Gounthal"	2	1	3	1427	3188	4615	4935	4749	9684
"2002.09.01"	"Afghanistan"	"Kabul"	1	3	4	1428	3191	4619	4936	4752	9688
"2002.09.01"	"Algeria"	"Bantous"	4	6	10	1432	3197	4629	4940	4758	9698
"2002.09.02"	"India"	"Kashmir"	4	20	24	1436	3217	4653	4944	4778	9722
"2002.09.04"	"India"	"Pulwama"	3	0	3	1439	3217	4656	4947	4778	9725
"2002.09.05"	"Pakistan"	"North Nazimabad"	1	0	1	1440	3217	4657	4948	4778	9726
"2002.09.05"	"Afghanistan"	"Kabul"	22	65	87	1462	3282	4744	4970	4843	9813
"2002.09.06"	"India"	"Gorihakhar"	4	2	6	1466	3284	4750	4974	4845	9819
"2002.09.06"	"Afghanistan"	"Akora Khattak"	1	2	3	1467	3286	4753	4975	4847	9822
"2002.09.08"	"India"	"Kashmir"	2	7	9	1469	3293	4762	4977	4854	9831
"2002.09.08"	"Indonesia"	"Galunggung"	1	0	1	1470	3293	4763	4978	4854	9832
"2002.09.09"	"India"	"Thanna Mandi"	5	1	6	1475	3294	4769	4983	4855	9838
"2002.09.09"	"India"	"Lower Dubri"	4	2	6	1479	3296	4775	4987	4857	9844
"2002.09.09"	"India"	"Batmaloo"	0	13	13	1479	3309	4788	4987	4870	9857
"2002.09.10"	"India"	"Kashmir"	5	23	28	1484	3332	4816	4992	4893	9885
"2002.09.11"	"India"	"Kupwara"	4	5	9	1488	3337	4825	4996	4898	9894
"2002.09.11"	"India"	"Poonch"	14	22	36	1502	3359	4861	5010	4920	9930
"2002.09.11"	"India"	"Surankote"	12	22	34	1514	3381	4895	5022	4942	9964
"2002.09.15"	"Pakistan"	"Hyderabad"	1	5	6	1515	3386	4901	5023	4947	9970
"2002.09.16"	"India"	"Hasote"	1	2	3	1516	3388	4904	5024	4949	9973
"2002.09.16"	"India"	"Seri Khwaja"	1	0	1	1517	3388	4905	5025	4949	9974
"2002.09.16"	"Pakistan"	"Miranshah"	1	1	2	1518	3389	4907	5026	4950	9976
"2002.09.18"	"India"	"Katarmal"	10	0	10	1528	3389	4917	5036	4950	9986
"2002.09.18"	"India"	"Srinagar"	2	0	2	1530	3389	4919	5038	4950	9988
"2002.09.18"	"India"	"Golibud"	1	0	1	1531	3389	4920	5039	4950	9989
"2002.09.19"	"India"	"Jamsalan"	2	0	2	1533	3389	4922	5041	4950	9991
"2002.09.19"	"India"	"Doda"	2	0	2	1535	3389	4924	5043	4950	9993
"2002.09.19"	"Israel"	"Tel Aviv"	5	40	45	1540	3429	4969	5048	4990	10038
"2002.09.21"	"USA"	"Montgomery"	1	1	2	1541	3430	4971	5049	4991	10040
"2002.09.21"	"Indonesia"	"Kelang"	2	2	4	1543	3432	4975	5051	4993	10044
"2002.09.21"	"India"	"Hadipora"	2	0	2	1545	3432	4977	5053	4993	10046
"2002.09.21"	"India"	"Palpora"	1	0	1	1546	3432	4978	5054	4993	10047
"2002.09.21"	"USA"	"Atlanta"	1	0	1	1547	3432	4979	5055	4993	10048
"2002.09.23"	"USA"	"Baton Rouge"	1	0	1	1548	3432	4980	5056	4993	10049
"2002.09.24"	"India"	"Ahmedabad"	31	86	117	1579	3518	5097	5087	5079	10166
"2002.09.24"	"India"	"Udhyanpur"	2	0	2	1581	3518	5099	5089	5079	10168
"2002.09.24"	"India"	"Shamdilli"	1	0	1	1582	3518	5100	5090	5079	10169
"2002.09.24"	"India"	"Bijbehera"	2	0	2	1584	3518	5102	5092	5079	10171
"2002.09.25"	"India"	"Mogla"	5	3	8	1589	3521	5110	5097	5082	10179
"2002.09.25"	"Pakistan"	"Karachi"	7	3	10	1596	3524	5120	5104	5085	10189
"2002.09.26"	"India"	"Pulwama"	0	14	14	1596	3538	5134	5104	5099	10203
"2002.09.26"	"India"	"Maroti"	1	2	3	1597	3540	5137	5105	5101	10206
"2002.09.28"	"Bangladesh"	"Satkhira"	3	125	128	1600	3665	5265	5108	5226	10334
"2002.09.28"	"India"	"Anantnag"	3	4	7	1603	3669	5272	5111	5230	10341
"2002.09.29"	"India"	"Tral"	1	17	18	1604	3686	5290	5112	5247	10359
"2002.09.29"	"India"	"Kashmir"	2	0	2	1606	3686	5292	5114	5247	10361
"2002.09.29"	"Saudi Arabia"	"Riyadh"	1	0	1	1607	3686	5293	5115	5247	10362
"2002.09.30"	"India"	"Saran Khadi"	1	1	2	1608	3687	5295	5116	5248	10364
"2002.09.30"	"India"	"Graogund"	7	1	8	1615	3688	5303	5123	5249	10372
"2002.10.01"	"India"	"Hiranagar"	8	10	18	1623	3698	5321	5131	5259	10390
"2002.10.02"	"USA"	"Wheaton"	1	0	1	1624	3698	5322	5132	5259	10391
"2002.10.02"	"Philippines"	"Zamboanga"	4	24	28	1628	3722	5350	5136	5283	10419
"2002.10.02"	"India"	"Pastoona"	5	1	6	1633	3723	5356	5141	5284	10425
"2002.10.02"	"India"	"Manda Morh"	2	22	24	1635	3745	5380	5143	5306	10449
"2002.10.03"	"India"	"Doda"	2	0	2	1637	3745	5382	5145	5306	10451
"2002.10.03"	"USA"	"Maryland"	5	0	5	1642	3745	5387	5150	5306	10456
"2002.10.03"	"Algeria"	"Wadi Shurfa"	12	2	14	1654	3747	5401	5162	5308	10470
"2002.10.04"	"India"	"Kashmir"	6	0	6	1660	3747	5407	5168	5308	10476
"2002.10.06"	"India"	"Kashmir"	3	1	4	1663	3748	5411	5171	5309	10480
"2002.10.06"	"Yemen"	"Coast"	1	0	1	1664	3748	5412	5172	5309	10481
"2002.10.07"	"India"	"Kashmir"	3	1	4	1667	3749	5416	5175	5310	10485
"2002.10.08"	"India"	"Doda"	2	5	7	1669	3754	5423	5177	5315	10492
"2002.10.08"	"Israel"	"Zief Junction"	1	3	4	1670	3757	5427	5178	5318	10496
"2002.10.08"	"Kuwait"	"Failaka"	1	1	2	1671	3758	5429	5179	5319	10498
"2002.10.09"	"USA"	"Manassas"	1	0	1	1672	3758	5430	5180	5319	10499
"2002.10.09"	"India"	"Sorabati"	2	7	9	1674	3765	5439	5182	5326	10508
"2002.10.10"	"Israel"	"Tel Aviv"	1	20	21	1675	3785	5460	5183	5346	10529
"2002.10.10"	"Philippines"	"Kidapawan City"	6	10	16	1681	3795	5476	5189	5356	10545
"2002.10.11"	"USA"	"Fredericksburg"	1	0	1	1682	3795	5477	5190	5356	10546
"2002.10.11"	"India"	"Kangan"	1	6	7	1683	3801	5484	5191	5362	10553
"2002.10.12"	"Indonesia"	"Bali"	202	300	502	1885	4101	5986	5393	5662	11055
"2002.10.14"	"USA"	"Falls Church"	1	0	1	1886	4101	5987	5394	5662	11056
"2002.10.15"	"India"	"Lawaypora"	3	0	3	1889	4101	5990	5397	5662	11059
"2002.10.16"	"Algeria"	"Boukaat El Hadjadj"	13	1	14	1902	4102	6004	5410	5663	11073
"2002.10.16"	"Algeria"	"al-Qantara al-Zarqa"	2	0	2	1904	4102	6006	5412	5663	11075
"2002.10.16"	"Pakistan"	"Karachi"	0	9	9	1904	4111	6015	5412	5672	11084
"2002.10.16"	"India"	"Rajpura"	2	1	3	1906	4112	6018	5414	5673	11087
"2002.10.17"	"Philippines"	"Zamboanga"	7	152	159	1913	4264	6177	5421	5825	11246
"2002.10.18"	"India"	"Kupwara"	3	2	5	1916	4266	6182	5424	5827	11251
"2002.10.18"	"Philippines"	"Manila"	2	19	21	1918	4285	6203	5426	5846	11272
"2002.10.19"	"India"	"Kashmir"	3	5	8	1921	4290	6211	5429	5851	11280
"2002.10.20"	"Pakistan"	"Punjab"	1	20	21	1922	4310	6232	5430	5871	11301
"2002.10.20"	"India"	"Kashmir"	2	0	2	1924	4310	6234	5432	5871	11303
"2002.10.20"	"Philippines"	"Zamboanga"	1	18	19	1925	4328	6253	5433	5889	11322
"2002.10.21"	"Algeria"	"Ain Kechra"	7	5	12	1932	4333	6265	5440	5894	11334
"2002.10.21"	"Israel"	"Tel Aviv"	16	24	40	1948	4357	6305	5456	5918	11374
"2002.10.21"	"India"	"Tral"	1	8	9	1949	4365	6314	5457	5926	11383
"2002.10.22"	"India"	"Kashmir"	5	7	12	1954	4372	6326	5462	5933	11395
"2002.10.22"	"USA"	"Silver Spring"	1	0	1	1955	4372	6327	5463	5933	11396
"2002.10.23"	"India"	"Danis"	1	0	1	1956	4372	6328	5464	5933	11397
"2002.10.24"	"India"	"Sonargund"	1	0	1	1957	4372	6329	5465	5933	11398
"2002.10.24"	"Nigeria"	"Fajul"	40	48	88	1997	4420	6417	5505	5981	11486
"2002.10.25"	"Algeria"	"Boukaat Ouled Abdellah"	21	3	24	2018	4423	6441	5526	5984	11510
